#{"t_start": 1748428079.6689258, "env_id": "None"}
r,l,t
-1.0,1,58.821542
-0.9,2,58.874364
-1.0,1,58.905915
-0.8,3,58.987393
-1.0,1,59.021216
-1.0,1,59.041244
-1.0,5,59.169188
-1.0,1,59.196786
-1.0,1,59.221215
-1.0,3,59.286622
-1.0,1,59.309444
-1.0,1,59.339012
-1.0,1,59.373355
-1.0,3,59.458186
-1.2,3,59.526864
-1.0,5,59.649611
-1.0,1,59.672514
-0.9,2,59.722544
-0.9,2,59.772703
1.0,3,59.851229
-1.0,1,59.872905
-1.0,1,59.895898
-1.0,1,59.921499
-1.0,1,59.954366
-1.0,1,59.973093
-1.0,1,60.005847
-1.0,1,60.040399
-0.9,4,60.121092
-1.0,1,60.142941
-0.9,4,60.240028
-1.0,1,60.268744
-1.0,1,60.28949
-1.1,2,60.340224
-1.0,1,60.373593
-1.1,2,60.420681
-1.0,1,60.452831
-1.0,1,60.473665
-1.0,3,60.547613
-1.0,5,60.667918
-1.1,2,60.716942
-1.0,3,60.801403
-1.0,3,60.887673
-1.0,5,61.015528
-1.4,5,61.136329
-0.8,3,61.234011
-0.9,4,61.353508
-0.9,2,61.405936
-0.8,13,61.742929
-1.0,1,61.77141
-1.3,4,61.873038
-1.0,1,61.908696
-1.0,1,61.955299
-0.9,2,62.001758
-1.0,1,62.039518
-1.0,1,62.059975
-1.0,1,62.087699
-1.0,1,62.122985
-1.3,6,62.279521
-0.8,3,62.36987
-1.0,1,62.410177
-1.0,1,62.450682
-1.0,3,62.543147
-1.0,7,62.758878
-1.1,2,62.822798
-1.0,1,62.855644
-1.0,1,62.882786
-0.9,4,62.988515
-1.0,1,63.020934
-1.0,5,63.135222
-1.1,2,63.2014
-1.0,3,63.28669
-1.0,1,63.310321
-1.0,1,63.335035
-1.0,1,63.354625
-1.0,1,63.389389
-1.1,2,63.450921
-1.0,1,63.487441
-1.1,2,63.542442
-1.0,1,63.573121
-1.0,1,63.603041
-1.1,2,63.651942
-0.8,3,63.720813
-1.0,1,63.754461
-0.9,2,63.805879
-1.0,1,63.842957
-1.0,3,63.921369
-1.0,1,64.0547
-1.2,3,64.136305
-1.0,1,64.17315
