#{"t_start": 1747666392.709178, "env_id": "None"}
r,l,t
-0.9,2,30.150311
-1.0,1,30.173485
-1.1,2,30.214739
-1.0,1,30.238278
-1.0,1,30.256365
-1.0,1,30.275058
-1.0,1,30.293002
-1.0,1,30.31137
-1.2,3,30.362688
-1.0,1,30.390733
-1.1,2,30.430811
-0.9,2,30.466051
-1.1,6,30.559353
-1.0,1,30.582643
-1.0,1,30.608376
-1.0,1,30.634021
-1.1,2,30.679808
-1.0,1,30.705125
-1.0,1,30.729738
-0.9,4,30.791622
-1.2,3,30.838824
-1.0,1,30.859921
-1.1,2,30.893959
-1.0,1,30.912683
-1.1,2,30.944872
-1.0,1,30.968292
-1.0,1,30.989508
-1.1,2,31.018326
-1.0,1,31.043051
-0.9,2,31.078925
-0.9,2,31.119307
-1.2,3,31.168315
-1.0,3,31.219516
-1.0,1,31.238676
-1.0,1,31.258961
-1.0,1,31.284275
-1.3,4,31.354118
-0.9,2,31.389351
-1.0,1,31.411063
-1.1,6,31.50573
-1.0,1,31.529556
-1.3,6,31.614519
-1.0,1,31.646471
-0.9,4,31.715743
-1.0,1,31.739547
-1.0,1,31.76134
-0.9,2,31.795107
-1.0,1,31.818936
-1.0,3,31.873797
-1.0,1,31.898961
-1.0,1,31.923389
-1.0,1,31.943849
-1.0,7,32.057675
-1.2,7,32.170897
-1.0,1,32.187991
-1.0,1,32.210829
-1.0,1,32.230978
-1.0,1,32.250001
-1.0,1,32.269863
-1.1,2,32.308627
-1.0,1,32.338767
-1.0,1,32.358363
-1.0,1,32.380215
-1.0,1,32.404023
-1.1,2,32.439984
-1.0,1,32.463323
-1.0,3,32.513002
-0.9,2,32.544197
-1.0,1,32.569114
-1.0,1,32.593337
-1.0,1,32.61609
-1.1,2,32.659273
-1.0,1,32.684269
-0.9,2,32.725425
-1.0,1,32.760643
-1.0,1,32.785384
-1.0,1,32.81009
-1.1,2,32.8455
-1.0,1,32.868893
-1.0,1,32.895015
-1.0,1,32.919801
-1.0,1,32.943464
-1.0,3,33.000495
-1.0,1,33.025227
-1.1,2,33.064297
-1.0,1,33.089153
-0.9,2,33.130698
-1.1,2,33.164839
-1.0,1,33.188605
-1.0,1,33.217592
-1.1,2,33.250423
-0.9,2,33.284817
-1.1,2,33.324974
-1.0,3,33.377312
-1.1,4,33.44588
-1.0,1,33.465189
-1.1,2,33.514769
-1.1,2,33.549908
-1.2,3,33.597974
-1.1,2,33.633227
-1.0,3,33.688298
-1.0,1,33.713366
-1.0,1,33.739471
-0.9,2,33.780183
-1.0,1,33.804053
-1.0,3,33.853586
-1.0,1,33.878638
-1.1,2,33.919982
-1.0,1,33.937083
-1.1,2,33.968243
-1.1,2,34.000617
-1.0,1,34.023838
-1.1,2,34.054611
-1.0,1,34.078911
-1.1,4,34.14037
-0.9,4,34.199295
-0.8,3,34.251492
-1.0,1,34.269953
-1.0,1,34.287985
-1.2,3,34.338913
-1.0,1,34.360505
-1.0,3,34.405184
-1.0,1,34.429362
-1.0,3,34.474461
-1.0,1,34.494031
-1.0,1,34.517975
-1.0,1,34.54355
-1.1,2,34.583048
-0.8,5,34.672503
-0.9,4,34.734162
-1.1,2,34.766122
-1.0,1,34.784248
-1.2,5,34.860339
-1.1,2,34.895615
-0.9,4,34.96531
-1.1,2,34.998798
-1.0,3,35.050818
-1.1,2,35.085069
-1.0,1,35.103275
-1.1,2,35.137836
-1.0,1,35.158841
-1.0,1,35.183418
-1.0,1,35.205742
-1.0,1,35.225331
-1.3,4,35.290341
-1.0,1,35.313996
-1.1,2,35.352147
-1.0,1,35.380973
-1.0,1,35.406079
-1.0,1,35.42894
-1.0,1,35.460786
-1.0,1,35.493162
-1.0,1,35.516011
-1.0,1,35.540615
-0.9,2,35.605253
-1.0,1,35.626381
-1.0,1,35.645321
-1.0,1,35.670813
-1.0,3,35.721194
-1.0,1,35.74566
-1.0,1,35.772912
-1.1,2,35.809929
-1.0,1,35.835576
-1.1,2,35.874615
-1.0,1,35.900242
-1.0,3,35.960393
-1.0,1,35.980231
-1.1,4,36.059946
-0.9,4,36.130247
-1.0,1,36.155074
-1.3,4,36.228606
-1.0,1,36.248574
-0.9,2,36.284462
-1.0,1,36.306427
-1.0,1,36.325761
-0.8,3,36.378712
-1.0,1,36.403672
-1.0,1,36.429995
-1.0,1,36.454042
-1.0,1,36.473721
-0.9,2,36.511695
-1.0,1,36.530431
-1.0,1,36.556154
-0.9,2,36.598181
-1.0,1,36.618502
-1.1,2,36.655495
-0.9,6,36.755059
-1.0,5,36.839623
-1.0,1,36.861711
-0.9,2,36.899673
-1.0,1,36.926514
-1.0,1,36.951168
-1.0,1,36.975296
-1.3,4,37.043527
-1.0,3,37.095729
-1.0,1,37.119542
-1.1,2,37.154696
-1.0,1,37.178371
-0.9,2,37.214464
-0.9,2,37.250373
-1.0,1,37.285262
-1.0,3,37.333369
-1.0,1,37.353918
-1.0,1,37.376402
-1.1,2,37.408313
-1.0,1,37.429302
-0.9,2,37.46405
-1.0,1,37.489721
-1.0,1,37.513695
-0.9,2,37.548186
-1.0,1,37.574244
-1.0,1,37.597584
-0.9,2,37.629957
-0.8,5,37.708676
-1.0,1,37.733914
